tweet_id,tweet_source,tweet_text,expanded_urls,rating_out_of_ten,dog_name,tweet_date,tweet_time,dogtionary,favorite_count,retweet_count,jpg_url,img_num,prediction_dog,prediction_confidence
707776935007539200,Twitter for iPhone,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11.0,Sadie,2016-03-10,3,,3593.0,1079.0,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature_pinscher,0.890426
707741517457260545,Twitter for iPhone,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10.0,,2016-03-10,1,,2718.0,696.0,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1.0,whippet,0.738371
707738799544082433,Vine - Make a Scene,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,https://twitter.com/dog_rates/status/707738799544082433/photo/1,12.0,,2016-03-10,1,,4495.0,2785.0,,,,
707693576495472641,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7.0,Jiminus,2016-03-09,22,,3765.0,1133.0,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1.0,washbasin,0.00929825
707629649552134146,Vine - Make a Scene,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,https://twitter.com/dog_rates/status/707629649552134146/photo/1,10.0,,2016-03-09,18,,2834.0,997.0,,,,
707610948723478529,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12.0,Harper,2016-03-09,16,,18557.0,7236.0,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden_retriever,0.383223
707411934438625280,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://twitter.com/dog_rates/status/707411934438625280/photo/1,11.0,,2016-03-09,3,pupper,2486.0,673.0,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,Lakeland_terrier,0.7382770000000001
707387676719185920,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10.0,Clarkus,2016-03-09,2,,3835.0,1490.0,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,Chihuahua,0.888468
707377100785885184,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,https://twitter.com/dog_rates/status/707377100785885184/photo/1,9.0,,2016-03-09,1,,3603.0,1214.0,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1.0,golden_retriever,0.637225
707315916783140866,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,https://twitter.com/dog_rates/status/707315916783140866/photo/1,10.0,Finnegus,2016-03-08,21,pupper,2698.0,727.0,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,Bernese_mountain_dog,0.979235
707297311098011648,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,https://twitter.com/dog_rates/status/707297311098011648/photo/1,10.0,Cassie,2016-03-08,20,,3022.0,903.0,https://pbs.twimg.com/media/CdDTJLMW4AEST--.jpg,1.0,Blenheim_spaniel,0.370717
707059547140169728,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,https://twitter.com/dog_rates/status/707059547140169728/photo/1,11.0,Cupcake,2016-03-08,4,,2796.0,759.0,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1.0,Samoyed,0.8973120000000001
707038192327901184,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,https://twitter.com/dog_rates/status/707038192327901184/photo/1,10.0,Kathmandu,2016-03-08,3,,2404.0,900.0,https://pbs.twimg.com/media/Cc_ney1W4AANuY3.jpg,1.0,pug,0.642426
707021089608753152,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,https://twitter.com/dog_rates/status/707021089608753152/photo/1,12.0,Tucker,2016-03-08,1,,4433.0,1540.0,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2.0,cocker_spaniel,0.559658
707014260413456384,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,https://twitter.com/dog_rates/status/707014260413456384/photo/1,11.0,Ellie,2016-03-08,1,,2502.0,664.0,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1.0,Chihuahua,0.58378
706904523814649856,Vine - Make a Scene,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,https://twitter.com/dog_rates/status/706904523814649856/photo/1,13.0,,2016-03-07,18,,15961.0,8830.0,,,,
706681918348251136,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,https://twitter.com/dog_rates/status/706681918348251136/photo/1,12.0,Katie,2016-03-07,3,,3627.0,1103.0,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1.0,toy_poodle,0.717584
706644897839910912,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,https://twitter.com/dog_rates/status/706644897839910912/photo/1,9.0,Shadow,2016-03-07,0,,2814.0,1224.0,https://pbs.twimg.com/ext_tw_video_thumb/706644797256241152/pu/img/NTqvmIUQExGmKFSR.jpg,1.0,Chihuahua,0.132928
706593038911545345,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,https://twitter.com/dog_rates/status/706593038911545345/photo/1,10.0,,2016-03-06,21,,2363.0,718.0,https://pbs.twimg.com/media/Cc5Snc7XIAAMidF.jpg,1.0,pillow,0.0294087999999999
706538006853918722,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",https://twitter.com/dog_rates/status/706538006853918722/photo/1,11.0,Oliver,2016-03-06,17,,3778.0,1580.0,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1.0,chow,0.541794
706516534877929472,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,https://twitter.com/dog_rates/status/706516534877929472/photo/1,12.0,,2016-03-06,16,,3404.0,1150.0,https://pbs.twimg.com/media/Cc4NCQiXEAEx2eJ.jpg,1.0,golden_retriever,0.7726850000000001
706346369204748288,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,https://twitter.com/dog_rates/status/706346369204748288/photo/1,12.0,Koda,2016-03-06,5,,3768.0,1035.0,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1.0,Tibetan_mastiff,0.956462
706310011488698368,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,https://twitter.com/dog_rates/status/706310011488698368/photo/1,12.0,,2016-03-06,2,pupper,23443.0,9034.0,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,1.0,Pembroke,0.6981649999999999
706291001778950144,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,https://twitter.com/dog_rates/status/706291001778950144/photo/1,11.0,,2016-03-06,1,,1861.0,522.0,https://pbs.twimg.com/media/Cc0_2tXXEAA2iTY.jpg,1.0,Border_terrier,0.587101
706265994973601792,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",https://twitter.com/dog_rates/status/706265994973601792/photo/1,11.0,Kara,2016-03-05,23,,2979.0,1030.0,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1.0,papillon,0.743715
706169069255446529,Twitter for iPhone,"He was doing his best. 12/10 I'll be his lawyer
https://t.co/WN4C6miCzR",https://twitter.com/dog_rates/status/706169069255446529/photo/1,12.0,,2016-03-05,17,,4291.0,2511.0,,,,
706153300320784384,Vine - Make a Scene,This is Layla. She's giving you a standing ovation.13/10 just magnificent (vid by @CSBrzezinski) https://t.co/KxYXHUHUi2,https://twitter.com/dog_rates/status/706153300320784384/photo/1,13.0,Layla,2016-03-05,16,,1632.0,437.0,,,,
705975130514706432,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,https://twitter.com/dog_rates/status/705975130514706432/photo/1,10.0,Adele,2016-03-05,4,pupper,3397.0,842.0,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1.0,Staffordshire_bullterrier,0.5877640000000001
705970349788291072,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,https://twitter.com/dog_rates/status/705970349788291072/photo/1,12.0,Lucy,2016-03-05,4,,3440.0,1008.0,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1.0,golden_retriever,0.776346
705898680587526145,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,https://twitter.com/dog_rates/status/705898680587526145/photo/1,10.0,Max,2016-03-04,23,,2597.0,643.0,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1.0,collie,0.808276
705591895322394625,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",https://twitter.com/dog_rates/status/705591895322394625/photo/1,11.0,,2016-03-04,3,,3475.0,1308.0,https://pbs.twimg.com/media/CcrEFQdUcAA7CJf.jpg,1.0,basenji,0.877207
705475953783398401,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,https://twitter.com/dog_rates/status/705475953783398401/photo/1,12.0,Zara,2016-03-03,19,,3231.0,1045.0,https://pbs.twimg.com/media/CcpaoR9WAAAKlJJ.jpg,1.0,golden_retriever,0.908784
705442520700944385,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,https://twitter.com/dog_rates/status/705442520700944385/photo/1,12.0,Cooper,2016-03-03,17,,4877.0,1859.0,https://pbs.twimg.com/media/Cco8OmOXIAE0aCu.jpg,1.0,Great_Pyrenees,0.309106
705428427625635840,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,https://twitter.com/dog_rates/status/705428427625635840/photo/1,11.0,Ambrose,2016-03-03,16,pupper,4188.0,1931.0,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,1.0,Chihuahua,0.774792
705239209544720384,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,https://twitter.com/dog_rates/status/705239209544720384/photo/1,11.0,Jimothy,2016-03-03,3,,3290.0,854.0,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1.0,Chihuahua,0.15795
705223444686888960,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,https://twitter.com/dog_rates/status/705223444686888960/photo/1,9.0,Bode,2016-03-03,2,,2829.0,900.0,https://pbs.twimg.com/media/Ccl0-HVVAAAf8aK.jpg,1.0,Chesapeake_Bay_retriever,0.0773733
705102439679201280,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,https://twitter.com/dog_rates/status/705102439679201280/photo/1,10.0,Terrenth,2016-03-02,18,,2342.0,585.0,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1.0,collie,0.457672
705066031337840642,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,https://twitter.com/dog_rates/status/705066031337840642/photo/1,12.0,Reese,2016-03-02,16,,2378.0,683.0,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1.0,Airedale,0.868658
704859558691414016,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,https://twitter.com/dog_rates/status/704859558691414016/photo/1,10.0,,2016-03-02,2,pupper,2462.0,612.0,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,1.0,pug,0.284428
704847917308362754,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",https://twitter.com/dog_rates/status/704847917308362754/photo/1,12.0,,2016-03-02,1,,5594.0,1727.0,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,1.0,golden_retriever,0.85724
704761120771465216,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,https://twitter.com/dog_rates/status/704761120771465216/photo/1,13.0,,2016-03-01,20,pupper,7283.0,3257.0,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,1.0,Chihuahua,0.100418
704499785726889984,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,https://twitter.com/dog_rates/status/704499785726889984/photo/1,12.0,,2016-03-01,2,,3212.0,1124.0,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,1.0,Chihuahua,0.3765409999999999
704480331685040129,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,https://twitter.com/dog_rates/status/704480331685040129/photo/1,11.0,Lucia,2016-03-01,1,,3723.0,1197.0,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,1.0,Samoyed,0.979206
704364645503647744,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,https://twitter.com/dog_rates/status/704364645503647744/photo/1,12.0,Bisquick,2016-02-29,17,,8804.0,3999.0,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1.0,Pembroke,0.980695
704347321748819968,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,https://twitter.com/dog_rates/status/704347321748819968/photo/1,10.0,Ralphson,2016-02-29,16,pupper,1729.0,393.0,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,1.0,Brittany_spaniel,0.0829173
704134088924532736,Vine - Make a Scene,This sneezy pupper is just adorable af. 12/10 (vid by @gwilks1) https://t.co/h5aI0Tim4j,https://twitter.com/dog_rates/status/704134088924532736/photo/1,12.0,,2016-02-29,2,pupper,1653.0,519.0,,,,
704113298707505153,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,https://twitter.com/dog_rates/status/704113298707505153/photo/1,8.0,Stanley,2016-02-29,1,,2031.0,629.0,https://pbs.twimg.com/media/CcWDTerUAAALORn.jpg,2.0,sea_lion,0.0158608
704054845121142784,Twitter for iPhone,Here is a whole flock of puppers.  60/50 I'll take the lot https://t.co/9dpcw6MdWa,https://twitter.com/dog_rates/status/704054845121142784/photo/1,12.0,,2016-02-28,21,,3201.0,1028.0,https://pbs.twimg.com/media/CcVOJEcXEAM0FHL.jpg,1.0,Great_Pyrenees,0.6679390000000001
703774238772166656,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",https://twitter.com/dog_rates/status/703774238772166656/photo/1,10.0,,2016-02-28,2,,2020.0,526.0,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,1.0,Labrador_retriever,0.990119
703769065844768768,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,https://twitter.com/dog_rates/status/703769065844768768/photo/1,10.0,,2016-02-28,2,,3621.0,1276.0,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,2.0,boxer,0.838994
703631701117943808,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,https://twitter.com/dog_rates/status/703631701117943808/photo/1,11.0,Bella,2016-02-27,17,,2853.0,772.0,https://pbs.twimg.com/media/CcPNS4yW8AAd-Et.jpg,2.0,brass,0.0088821
703611486317502464,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,https://twitter.com/dog_rates/status/703611486317502464/photo/1,10.0,Scooter,2016-02-27,16,pupper,4229.0,1709.0,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1.0,Pembroke,0.756441
703407252292673536,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,https://twitter.com/dog_rates/status/703407252292673536/photo/1,10.0,,2016-02-27,2,pupper,2685.0,786.0,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,1.0,carton,0.0829238
703382836347330562,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,https://twitter.com/dog_rates/status/703382836347330562/photo/1,12.0,Charlie,2016-02-27,0,,3837.0,1285.0,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2.0,golden_retriever,0.945664
703356393781329922,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,https://twitter.com/dog_rates/status/703356393781329922/photo/1,9.0,Socks,2016-02-26,23,,2085.0,429.0,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1.0,Border_collie,0.894842
703268521220972544,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,https://twitter.com/dog_rates/status/703268521220972544/photo/1,12.0,,2016-02-26,17,pupper,2152.0,618.0,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,1.0,kuvasz,0.038243
703079050210877440,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,https://twitter.com/dog_rates/status/703079050210877440/photo/1,11.0,,2016-02-26,4,,8064.0,3494.0,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,2.0,Pembroke,0.778503
703041949650034688,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,https://twitter.com/dog_rates/status/703041949650034688/photo/1,10.0,,2016-02-26,2,,28996.0,14198.0,https://pbs.twimg.com/media/CcG07BYW0AErrC9.jpg,1.0,sea_lion,0.0263642999999999
702899151802126337,Vine - Make a Scene,Say hello to Luna. Her tongue is malfunctioning (tragic). 12/10 please enjoy (vid by @LilyArtz) https://t.co/F9aLnADVIw,https://twitter.com/dog_rates/status/702899151802126337/photo/1,12.0,Luna,2016-02-25,16,,1772.0,509.0,,,,
702684942141153280,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,https://twitter.com/dog_rates/status/702684942141153280/photo/1,11.0,Lucy,2016-02-25,2,,3516.0,1215.0,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1.0,golden_retriever,0.514085
702671118226825216,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,https://twitter.com/dog_rates/status/702671118226825216/photo/1,10.0,Rambo,2016-02-25,1,,2398.0,634.0,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1.0,bloodhound,0.381227
702598099714314240,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",https://twitter.com/dog_rates/status/702598099714314240/photo/1,11.0,Sansa,2016-02-24,20,pupper,11332.0,3712.0,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,1.0,kelpie,0.2191789999999999
702539513671897089,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,https://twitter.com/dog_rates/status/702539513671897089/photo/1,12.0,,2016-02-24,17,,3134.0,1091.0,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,3.0,Pomeranian,0.714367
702332542343577600,Vine - Make a Scene,This is Rudy. He's going to be a star. 13/10 talented af (vid by @madalynrossi) https://t.co/Dph4FDGoMd,https://twitter.com/dog_rates/status/702332542343577600/photo/1,13.0,Rudy,2016-02-24,3,,3491.0,1755.0,,,,
702321140488925184,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,https://twitter.com/dog_rates/status/702321140488925184/photo/1,12.0,,2016-02-24,2,,3604.0,1156.0,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,3.0,West_Highland_white_terrier,0.769159
702276748847800320,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",https://twitter.com/dog_rates/status/702276748847800320/photo/1,11.0,,2016-02-23,23,,2706.0,860.0,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1.0,Boston_bull,0.697303
702217446468493312,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",https://twitter.com/dog_rates/status/702217446468493312/photo/1,9.0,,2016-02-23,19,,5268.0,1526.0,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1.0,golden_retriever,0.242419
701981390485725185,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,https://twitter.com/dog_rates/status/701981390485725185/photo/1,12.0,Fiji,2016-02-23,4,,3755.0,1106.0,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,1.0,Pomeranian,0.491022
701952816642965504,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,https://twitter.com/dog_rates/status/701952816642965504/photo/1,11.0,Rilo,2016-02-23,2,,4167.0,1149.0,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1.0,toy_poodle,0.331707
701889187134500865,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,https://twitter.com/dog_rates/status/701889187134500865/photo/1,11.0,Bilbo,2016-02-22,21,,3905.0,1558.0,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,1.0,French_bulldog,0.902856
701805642395348998,Vine - Make a Scene,Please pray for this pupper. Nothing wrong with her she just can't stop getting hit with banana peels. 11/10 https://t.co/8sdVenUAqr,https://twitter.com/dog_rates/status/701805642395348998/photo/1,11.0,,2016-02-22,16,pupper,3752.0,1900.0,,,,
701601587219795968,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,https://twitter.com/dog_rates/status/701601587219795968/photo/1,10.0,Coopson,2016-02-22,2,,2299.0,523.0,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1.0,Chihuahua,0.993661
701570477911896070,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,https://twitter.com/dog_rates/status/701570477911896070/photo/1,9.0,Yoda,2016-02-22,0,,3080.0,1055.0,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1.0,Yorkshire_terrier,0.90799
701545186879471618,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,https://twitter.com/dog_rates/status/701545186879471618/photo/1,10.0,Millie,2016-02-21,23,pupper,2902.0,680.0,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1.0,Border_collie,0.280893
701214700881756160,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",https://twitter.com/dog_rates/status/701214700881756160/photo/1,12.0,,2016-02-21,1,,13475.0,5812.0,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1.0,Chihuahua,0.615163
700890391244103680,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,https://twitter.com/dog_rates/status/700890391244103680/photo/1,11.0,Chet,2016-02-20,3,,2437.0,653.0,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,1.0,schipperke,0.1223559999999999
700864154249383937,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",https://twitter.com/dog_rates/status/700864154249383937/photo/1,12.0,,2016-02-20,2,pupper,2828.0,685.0,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1.0,kuvasz,0.8058569999999999
700847567345688576,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,https://twitter.com/dog_rates/status/700847567345688576/photo/1,10.0,Crouton,2016-02-20,1,,2637.0,558.0,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1.0,Rhodesian_ridgeback,0.2525139999999999
700747788515020802,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,https://twitter.com/dog_rates/status/700747788515020802/photo/1,11.0,,2016-02-19,18,,25130.0,10673.0,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1.0,Great_Pyrenees,0.481333
